video-id,comment-id,username,date,text,like-count
f9JVFuD7uAg,UgxZ7UduRiMQ6dqBY214AaABAg,@HopefullyUnoptimistic,2022-09-10,"<a href=""https://www.youtube.com/watch?v=f9JVFuD7uAg&amp;t=120"">2:00</a> I wonder if it wasn&#39;t mentioned, or the researchers didn&#39;t think of it. But was there an analysis of what if we implemented BECCS in 2020, 2010, or further back? If procrastinating reduces the effectiveness of the strategy, then would have implementing it earlier been more efficient? Seems like the kind of analysis that might kick governments in the nads and get them to actually act on something for a change. In a sense FOMO directed to good ends for a change.",17
O_F0XIOYms8,UgypX6S-Vh-V77zPfhx4AaABAg,@AngelGuillermoGutierrez,2022-09-13,"It finally took racially diverse individuals to step up and admit that (by their teachings) the earth is also a part of lawd and therefore must take care of it? That we as humans should equally respect and love not only others but the home in which we live? Dumbfounding. This is why different perspectives are NEEDED not only for positive societal change but for preservation as well. Other folks can believe they can relive the 20s-50s, etc but that is a one way ticket to self-destruction solely on the basis that different things are different and they don&#39;t like it.",17
qySBQjSXbfw,UgyYrXHn1QhKZznuyc94AaABAg,@mariaionascu9075,2022-10-01,thanks for this video! can’t wait to finish it,17
XDPbsML--T4,UgwC3YAlq-m4RZdtChV4AaABAg,@TheLusus,2022-10-20,Is there any studies done to predict what the loss of bound up carbon in form of empty oil and gas wells could have as an longterm effects on planet Tellus?<br>Love your content! 🙌,17
jn-yy0EHyB4,UgzDk5Yp2tDSO_V0UJx4AaABAg,@lh3540,2022-09-03,"I can never wrap my head around how many millions of years of animals walked under my house, but that my patch of this planet was in a different gps coordinate. I just seems like this was an alien planet, and not where I park my car everyday.",17
u-8a-u-sKH4,UgwhlLeEm01iAENdgY94AaABAg,@kathypan1986,2022-10-29,"I have moved to a tiny apartment 2 years ago. Riding a bike most of the time. Even though it’s humid and hot in the summer, especially in Taiwan, I still refuse to turn on my air conditioner. <br><br>I know most people don’t care about climate crisis. I only can do my best.<br><br>It’s also a good way to train my resilience for the turmoil future.<br><br>I  also believe the Chinese wisdom about living in harmony with Mother Nature. After all, intelligence is to adapt!",17
GR46_ohNh9U,Ugx04D2noqtEWuMahup4AaABAg,@leftyfourguns,2022-12-12,"We as a collective species especially all of our brightest scientists, engineers, and Nobel laureates need to come together and figure out the pressing need of how we get Florida to sink much sooner than 2300",16
GR46_ohNh9U,Ugy3ZtyY1L9by4FdlC94AaABAg,@tigermelissa,2022-10-26,This guy is a king.,16
5zSNSxjCwZ0,UgwgKPaUxSSsLW_vMD54AaABAg,@klaasdeboer8106,2022-10-27,Meanwhile in Amsterdam it is about 20 degrees which would be nice mid september.,16
puggApj9Z50,Ugz4ZTGBt1ZY6oni_oh4AaABAg,@princessbuttercup8954,2022-09-19,I&#39;m in South Alabama and we had rain for 60+ days straight this summer. The same thing happened a couple years ago right before Hurricane Sally. It rained for like 20+ days then the hurricane came through and we lost like 30% of tree coverage in our area. The ground was too wet to hold the trees anymore. We had 10 trees in our yard we now have 3. It&#39;s the same all around here. We&#39;ve lost a lot of our natural shade.,16
E6bVBH9y5O8,Ugwa0wI4EJGKB8GuxT94AaABAg,@dh510,2024-07-10,"20&#39;000 years ago, Europe had the &quot;Weichselian glaciation&quot;.<br>The continent was covered by a 2000 by 3000 kilometer ice sheet that was up to 3 kilometers thick.<br>The sea levels were 120 meters lower than they are today.<br>No one knows for sure why this cold age ended. What we do know for sure is, that humans couldn&#39;t possibly have been the reason.<br>Resonable climate change sceptics won&#39;t deny that humans influence the climate, they just say that human influence is tiny when compared to natural events.",16
E6bVBH9y5O8,UgzFsIb-w0d0i8LJYnZ4AaABAg,@r-gart,2022-09-15,"A few questions I am seeing in skeptic discussions, maybe you could help clear them out:<br><br>- What is the climate sensitivity for co2 or how much does earth warms upon a doubling of the co2 concentration in the atmosphere? What is this function? Is it a constant or it diminishes or increases depending the proportion of co2?<br>- What is the average time it takes for a full cycle of a photon depositing energy from the sun onto the surface and returning back to space as radiation given co2 at 0ppm vs higher concentrations like 500ppm?",16
MBKZWKeKYqE,UgzdM9B7dRIoQ2IJH0R4AaABAg,@spicykittyh1,2022-09-06,"<a href=""https://www.youtube.com/watch?v=MBKZWKeKYqE&amp;t=110"">1:50</a> Props to the guy who seems to have genuinely fallen ass over tincan for this shot",16
MBKZWKeKYqE,UgxPNX4gb7pWFUsgACZ4AaABAg,@telescopicS627,2022-09-09,"Realistically, the point of no return was 2O years ago.  At this point we&#39;re grappling with how to adjust to and mitigate what lies ahead.  One thing we should all agree on first and foremost is that we should not kill off the poor to solve climate change.  I wish I could say that people concerned about CC all agree on this, but their actions (restrictions on food production, business, travel etc) give me cause for grave concern.",16
O_F0XIOYms8,UgwA20xfYiYJ_UjAt4B4AaABAg,@33lex55,2022-09-13,"Getting tired of that dumb argument: &quot;Oh it has happened before...&quot; - How big was Earth&#39;s population at the time? Were there any national borders? In the past, people could migrate to more suitable areas; can&#39;t do that today, because there are NO uninhabited suitable areas anymore, and we would close our borders.",16
1MZFrJPPIQ8,Ugy-ZptMB8CL_Ch7qEJ4AaABAg,@wanderer-2006,2022-08-10,Perhaps people who get enough water and unpolluted air are the richest in the world. But the question is &#39;how long&#39;....?,16
XDPbsML--T4,Ugy5v8TYHHHlQCu8k0R4AaABAg,@bobman929,2022-10-20,my first thought was imagine the cyclones that could form if all the water was on the one spot.,16
XDPbsML--T4,UgwjuHjV_eVZOXXsQvp4AaABAg,@markedis5902,2022-10-20,Damn!  I like the idea of post industrial birds burning fossil fuels.  Shall we start a conspiracy theory?,16
U_5O_HicIqY,UgxVUlBpgRDhIiB_4yx4AaABAg,@roadtripdave6188,2022-08-02,It looks like a beetle and insect disease problem not climate change. Let&#39;s get real on you stories and be truthful to the people.   Parts of New Mexico look just like that because of the beetle infestation.,16
MsdIqPbEwWE,UgywxdeN3EoXVKPwIJ94AaABAg,@toughenupfluffy7294,2022-09-29,"&quot;I think the human game was up a long time ago (when the high priests and traders took over), and now we’re just playing out the string. And that is, of course, precisely what I find so amusing: the slow circling of the drain by a once promising species...&quot;—George Carlin",15
MsdIqPbEwWE,UgzVaBnA2-nIzjBuKRl4AaABAg,@betsieweil4865,2022-09-29,"It seems that recently there have been a number of epic rains: France, Italy, Haiti, Puerto Rico, Costa Rica, Pakistan. Where else? And possibly a &quot;thousand year&quot; drought, in China. Is this climate change? What about earthquakes--are some manmade? What else should we include in these major geological events? Might &quot;Geoengineering Watch&quot; have important contributions? It&#39;s crucial for the future of humanity that we explore the possible causes.",15
MsdIqPbEwWE,Ugw913-eGy49tH0OcXN4AaABAg,@openyourmind3763,2022-09-30,Sean does a great job - it was so comforting to hear his voice as we prepared for the storm when he said he would ride through it with us to keep us listeners posted.  Glad to hear NPR folks would be in a safe building and have a generator.,15
_F7Q53K0GnY,UgwF3hfr8C-uV6EF4HV4AaABAg,@Shepardofman,2022-08-08,Wasn&#39;t it killing the Great Coral Reef a few years ago? Now the reef is growing at record levels. Almost like it&#39;s how it&#39;s been happening for millions of years.,15
GR46_ohNh9U,Ugz1N7puJRLuXxJhM594AaABAg,@losttyrant7482,2023-08-15,"As a mechanical engineer who studied energy, I&#39;m glad he mentioned that there are categories where renewables simply cannot replace fossil fuels, at least at this present moment.",15
E6bVBH9y5O8,UgxgdFIFiJJi86C9IHh4AaABAg,@daphne8406,2022-09-16,"I always feel like the narrative that says that climate change is not our fault, is fueled by a desire to keep living our lives the same way we are doing now. Continue buying stuff, producing stuff, driving cars everywhere. This denial of the facts seems also fueled by our general innate resistance to change and our desire for continued short term economic profit 🤷‍♀️ If everyone changed their ways all at once, how are these climate change causing industries continue to make money? Naw, better to say it is not your fault so please keep consuming as you’ve been consuming for the past decades instead of changing 🤷‍♀️😑",15
E6bVBH9y5O8,UgxqkEZQbdyooSM3lLB4AaABAg,@shirawisteria7695,2023-03-18,It&#39;s actually so funny how he sounds so done lol,15
E6bVBH9y5O8,UgwmIRtO6vzGCcI0h814AaABAg,@DaFlasher,2024-01-31,"I feel dumber watching this, thanks!",15
MBKZWKeKYqE,Ugzy15Mt8wrS2B83YwZ4AaABAg,@markusschellenberg4684,2022-09-07,"1,5 degrees warming are already locked into the system, there is no way to avoid those tipping points, especially considering the fact that with the slowing of industrial production we will reduce air pollution and thus lose much of the linked cooling effect of aerosols. We need now build society structures which will assure decent living conditions for as many earthlings as possible. We are on our way to a global population of 2 billion by 2100. The only question is if we manage to accomplish this transition in a human way, or if billions will have to starve to death.",15
MBKZWKeKYqE,UgyF26mQXdV5am-jXOl4AaABAg,@josephdonais4778,2023-02-06,"The 60&#39;s 70&#39;s and 80&#39;s was the time to collectively step outside our comfort zone. We have not had the tenacity to that. <br>I don&#39;t know what the world will look like in the future... but it is coming, predictions or no it will be a world of hurt.",15
f9JVFuD7uAg,UgwMmXiMWd0WVy0kj5B4AaABAg,@ardencassie5150,2022-09-10,Carbon capture and storage is still yet to prove its actual worth.,15
f9JVFuD7uAg,UgzaEueowJ4lGRbeJ194AaABAg,@thelegalsystem,2022-09-09,We needed solutions over a decade ago. We have to implement radical changes to the way our economy is structured or we are doomed.,15
MsdIqPbEwWE,UgzgJcMHFyFiZeijAyZ4AaABAg,@armanflint,2022-09-29,Deep murky flood waters expected to last for days.<br>I wonder how many alligators are going to venture out to new feeding grounds?,14
GR46_ohNh9U,UgzOd5VFBsLMXbOIIIt4AaABAg,@KristenRowenPliske,2022-10-27,"I hate that last line. I live on the Texas Gulf Coast. Hurricane Harvey flooded my house 5 years ago. I’ve been here for 45 years &amp; I’ve never seen a flood like that. (Yeah, yeah, it’s called a “ thousand-year flood” for that reason.) Summers are humid &amp; disgustingly hot already, have always been. We have 9 months of summer &amp; 3 months of fall. <br>The thought that 110deg F  (43 deg C) 100% humidity, sticky weather will probably be the coolest summer I’ve ever experienced horrifies me.",14
5zSNSxjCwZ0,UgyME9vkuc0_NXoyhC14AaABAg,@namename-qb5xe,2022-10-27,"Yeah, I remember when they said there would be no ice in the 90&#39;s or at the year 2000 and that all forest would be gone, turns out we have more forest now than before and that ice still is there...",14
puggApj9Z50,UgxsXbjYyok4ks9W-jF4AaABAg,@newscoulomb3705,2022-09-19,"It was great meeting you at Fully Charged, Joe! I&#39;m figuring a cold 12-pack of Natty Light and a swamp cooler will get me through the worst of this climate change thing. It&#39;ll blow over in a few millennia.",14
puggApj9Z50,UgxfWwnlzM0UE8xFEZ54AaABAg,@mojoneko8303,2022-09-21,"After 50 years of living in Alaska my wife and I moved to the &quot;lower 48&quot; six years ago.  We took all the points you made in this video into consideration plus a few others when deciding where to move to.  It has worked out very well.  The weather is mild, the area has good precipitation and an excellent aquifer with rivers, lakes, streams and mountains in the area.  We found a nice house on a half acre in a quiet neighborhood on a cul-de-sac at the end of a dead end road before real estate values went nuts.  Not saying where it&#39;s at as a lot of people are moving to this area already.. 🙂   <br>For an armageddon class refuge I tried to talk my wife into buying another sailboat and heading to Pitcairn Island (read Mutiny on the Bounty) in the South Pacific Ocean but she wasn&#39;t interested..  🙂  Thanks for the video.",14
E6bVBH9y5O8,UgwwIpNM73zRDo88NKl4AaABAg,@nicebraga4816,2024-05-27,Hey! I am from Brazil  and I loved this class. We are going through difficult times because of the tragedy in Rio Grande do Sul and your class explained a lot. Thank you,14
1MZFrJPPIQ8,UgzbEV65AEnm3RJwwLd4AaABAg,@Diomedes99,2022-08-11,I love DW it’s such a nice break for me as an American that is constantly forced to see through fox and cnn lenses.,14
qySBQjSXbfw,Ugyv393tmyCKabQR-Hp4AaABAg,@johnpatrick1588,2022-10-02,"Luckily over the last 120 years, deaths from hurricanes in the USA are down 90% even though more populated.",14
8yJ0KXyk_50,UgzJVXVOPNeUSTPPeMh4AaABAg,@SaltyBollocks1,2022-10-09,Weather manipulation is real. They&#39;ve been doing here since the 40&#39;s. You can&#39;t tax your way to convenient weather. This is nothing but a grift.,14
u-8a-u-sKH4,Ugyv1M2uwVUIkPr0_p54AaABAg,@Wiers75q,2022-10-28,A topic that can go on and on blaming each other but without any conclusion at all,14
U_5O_HicIqY,UgwYXxUVCe702WZ_29x4AaABAg,@jorda.2412,2022-08-02,My farm has been under 2 seperate glacial periods and a  huge tropical inland sea. It&#39;s temperate now.,14
_F7Q53K0GnY,Ugzf844xgo4JKn7ZgwZ4AaABAg,@urseldoran2991,2022-08-08,"Ho Hum, shock horrors it is summertime again.  One of the four seasons and the warmest.",13
GR46_ohNh9U,Ugx5gFvESIAyigv35Fx4AaABAg,@kaspermickos6000,2022-11-01,"<a href=""https://www.youtube.com/watch?v=GR46_ohNh9U&amp;t=820"">13:40</a> He actually forgot to mention one crucial aspect of methane in the atmosphere: while it is true that methane only lasts there on average for ten years, the reaction that breaks down methane sees it reacting with oxygen to produce water and ...carbon dioxide. So after spending ten years being 50 times more powerful a greenhouse gas than the most important one, it then reacts to become it.",13
GR46_ohNh9U,UgyDm61YEwO0jtqtTSR4AaABAg,@mbbm96,2022-10-28,"I am studying EarthSystemSciences and he briefly covers a lot of the things we went through in the first few Semesters. This Video is extremely informative, accurate and to the point. Great content",13
puggApj9Z50,UgxteALzRiFmS1l98h14AaABAg,@thievesmeet,2022-09-19,"i’ve lived in greenland for about 15 years now and the winters are getting colder, stormier and more unstable. overall we’re experiencing more winds and storms because the ice is melting.<br>i can’t see myself living here in 10 years despite loving so much about it",13
puggApj9Z50,UgzRp2FF9mr4j26O69F4AaABAg,@flyjet787,2022-09-23,"Joseph! One of your best yet! We never tire of your mix of humor and teaching. Our country of scientific illiterates continues to need channels like yours. Kudos to you and your team. BTW, I left Southern Arizona last year for the Northern Midwest as a climate migrator. My biggest near-term concern was that soon folks will be forced to see the reality of even hotter desert conditions and water scarcity, and therefore cause my property value plummet. That would likely have left me stranded in the desert Southwest.",13
puggApj9Z50,UgxPF2Qt6z9PDFBYnSV4AaABAg,@NoName-ds5uq,2022-09-20,"What worries me most is the potential for the melting of Greenland’s ice shelf to stop the Gulf Stream, causing a catastrophic freeze in Northern Europe. This would have consequences worldwide with currents being disrupted. I don’t know if we can foresee the results this could have.",13
puggApj9Z50,UgwxJfmSdQ_r1GI1P6N4AaABAg,@Tulku,2022-09-19,"I grew up in Michigan and I can tell you the winters can be really rough. So while the summers are hot and getting hotter the winters are also difficult there. Especially if you live anywhere in the Upper Peninsula. A lot of areas up there close the roads in winter and snowmobiles are used. I&#39;m glad I don&#39;t have to endure the winters there anymore, but I do miss visiting the Lakes in summer.",13
E6bVBH9y5O8,Ugy8q8hDWw_IvC07d3V4AaABAg,@bernielhat9155,2023-08-31,"Have you seen Sunspot Observatory and seen the sun and its constant changes , not just sun spot but also regular flares?",13
E6bVBH9y5O8,UgwBPK2-0289_UPSgMV4AaABAg,@MikefromTexas1,2022-09-15,"I don&#39;t think this vid is conducive to educating old people.<br>My grandfather says this anytime it&#39;s brought up, and he thinks human influence on the environment has been negligible. It&#39;s very frustrating.",13
E6bVBH9y5O8,UgzNFeBJufpO5LYNFLJ4AaABAg,@Seriouspatt,2023-09-14,"I&#39;m regularly getting angry about the ignorance non scientists have towards scientific research (that&#39;s not even much disputed in the scientifc community). If the scientists, the smartest people we have in the field of research, come to a conclusion and almost all of them agree on the issue, who is someone who &quot;did his own research&quot; by watching some conspiracy theories online, sponsored by groups of interest whos business depends on continuing the status quo, to disagree with the vigor they do?",13
E6bVBH9y5O8,UgwbG-dL4JUxZoJNGnR4AaABAg,@ax14pz107,2022-09-17,You should have included how we have already fixed massive environmental disasters like acid rain and the ozone hole by cap and trade on sulfur and the Montreal protocol.,13
MBKZWKeKYqE,UgwnNWWKvLzVP-IMgp94AaABAg,@clsclearlightsound5594,2022-09-13,"The first and most important thing that has to occur, is for humanity to come out of its schizophrenic fragmentatation, and come together as one unified species, with a similarly unified directive to address climate change full force and according to what&#39;s needed in every locale on the planet. Without that unity of purpose and applied action, climate change will accelerate and overwhelm human efforts at mitigation and any hope of stopping it. These efforts should have begun 20 years ago, but due to the misfortune of human greed, stupidity and complacency, we are all in a much more precarious and critical situation. It&#39;s time for the world to consciously act now, as if our survival depends on it - because it does.",13
MBKZWKeKYqE,UgzFtoDb7nuM2BXNgb54AaABAg,@manfredpolster1732,2022-09-20,"The last time we had a chance to turn this around was in the late 80s. The tipping point happened 40 years ago. We presently live in the middle of the 6th mass extinction, 150 to 200 species are becoming extinct every single day right now. This is a irreversible abrupt climate change. The main problem we&#39;re experiencing is programs like this that lack either the education, or the will to tell the truth.",13
1MZFrJPPIQ8,UgwY1NSD8svq_C06jSp4AaABAg,@davevornberger,2022-09-05,That quote from Gary Kremen is pretty funny. Kudos to DW Documentary for leaving it in! I needed one light-hearted moment in this otherwise very important piece. Great video and channel!,13
1MZFrJPPIQ8,UgxcwuSQANZaTqoOQAl4AaABAg,@beam3819,2022-08-11,Every household must collect rainwater during winter. That is common many places and gives water for drinking when purified.,13
1MZFrJPPIQ8,UgyR8deAC4F8FzNYBCB4AaABAg,@HamadKiani,2022-08-17,"Many people would say there will be wars on water in future: between countries, between regions, between states/provinces, between communities in towns/cities, between streets and between two neighbors. Some parts of world have  already started experiencing it.",13
8yJ0KXyk_50,UgyVEedPyx_ECxTFCKt4AaABAg,@888Longball,2022-10-09,"A new study says that climate change caused COVID, fentanyl addiction, human trafficking, liquor store robberies, shark attacks and an increase in finding  to study climate change.",13
U_5O_HicIqY,Ugz0z40S9jSO5JOayqt4AaABAg,@ftevids1715,2022-08-02,"What!? The last five summers here where I live have been quite mild. July and August are usually around 90° to 100°. We&#39;ve only had a handful of 90°s and no 100s so far. Whereas the winters have been quite cold. <br> The Earth goes though changes and always has, always will. Nothing we do will stop it. <br>So quit!",13
U_5O_HicIqY,Ugw5yrg76VwESNDdqoR4AaABAg,@jonk5669,2022-08-02,Trust the experts. Trust the experts. Squaaaaaaack.,13
MsdIqPbEwWE,Ugz0IEMOzLncfS1w0R54AaABAg,@lauriefavreau6959,2022-10-01,"My heart goes out to these people. We must remember in the 1950s 25,000 people lived in Miami, today millions live there and this is the same everywhere in Florida. It may be time to deny people living on the islands. When the government asks you to leave, if a person stays you cannot blame the government.<br> Last place I will retire. Florida is a everglades, swampland. <br>Early 1900s over 10,000 people died in Galveston, TX.  If you live next to where Hurricanes come on shore, and there have been Hurricanes since the beginning of our planets. Be wise don&#39;t live on the coast of any country.",12
MsdIqPbEwWE,UgylIHdwBkZflvDnxRN4AaABAg,@carioca602,2022-09-29,"Unless an awful lot has changed since the &#39;80s and &#39;90s, when I worked EMS in SE Florida, they would have issued an evacuation order for anybody on the barrier Islands up and down the coast. Probably from north of Tampa to south of Fort Myers somewhere. The problem is you can&#39;t enforce that order, because if you lay hands on, and physically drag those people out of their houses and off the island you are going to get in a lot of trouble, so you have to leave them alone, unfortunately. So all the people that remain lose access to the mainland once the winds reach 45 miles/HR or stronger, and I mean gusting not sustained. If they have any medical emergencies they&#39;re screwed, if they need any kind of urgent help they are not going to get it until the storm is over and in one case until the causeway or the bridge is rebuilt if it&#39;s out, if there is no other way around it 🤔 Sadly, there are always those who refuse to leave, no matter what, and in a lot of cases they end up regretting it ☹️",12
GR46_ohNh9U,UgxXULpytooFL3UuZ_R4AaABAg,@rickknight1810,2022-11-01,"Nicely done, Peter. I was pleased to chat with you a few years ago when you were visiting your folks here in the Chicago area. These Q&amp;A videos are a great idea.",12
GR46_ohNh9U,Ugw4CPTCjSAu5A_Tr4x4AaABAg,@l.gabrielgarcia4937,2022-12-04,"<a href=""https://www.youtube.com/watch?v=GR46_ohNh9U&amp;t=410"">6:50</a> Carbon atomic number is 6. Therefore the atom of Carbon has 6 protons and 6 electrons.",12
GR46_ohNh9U,UgySHpzcV56JpvdBR3l4AaABAg,@LOTUG98,2022-10-27,Florida underwater sounds like an improvement 🙊,12
GR46_ohNh9U,UgzY77BBAxHQ4078HJh4AaABAg,@missdeadite9696,2022-10-25,"he kinda looks like Ashton Kutcher and sounds a bit like Mark Ruffalo. this neither a good or bad thing, just something I thought was interesting.",12
5zSNSxjCwZ0,UgyVxXdpG8TMqVPcRxF4AaABAg,@mylittleatlas5606,2022-10-27,"Even in Greenland ,glaciers are melting quickly than anywhere in the world,if you could watch the video of the GREENLAND TSUNAMI,the sheer force of ice and water tearing apart coastal,small communities.",12
puggApj9Z50,UgyD4jG0dwcI71rPf814AaABAg,@estraume,2022-09-19,"Three things:<br>1. As little as 6,000 years ago, the vast Sahara Desert was covered in grassland that received plenty of rainfall, but shifts in the world&#39;s weather patterns abruptly transformed the vegetated region into some of the driest land on Earth. You should make a video on how this can be compared to the climate change we are experiencing. <br>2. We should focus more research on adapting to climate change.<br>3. We should continue promoting and developing all types of carbon neutral energy sources.",12
puggApj9Z50,UgztZL-J54EdXL7tfal4AaABAg,@joshuaneilson,2022-09-19,"I feel really lucky to live where I live 🇨🇦 some of us don’t appreciate it as much as we should, there’s much worse places in the world to live, and much less fortunate but I never forget it!",12
puggApj9Z50,UgzyWPSop6ckaKALGgp4AaABAg,@shannonwold638,2022-09-19,"Funny you would say what you said about the Great Lakes region. One of my very best friends and her husband left Arizona on Saturday to move to Rochester, Minnesota. She left because &quot;Minnesota will never run out of water.&quot;",12
E6bVBH9y5O8,UgzxTa-H2Tpz8VWPuOt4AaABAg,@Francois_L_7933,2022-09-15,"I just hope that the climate change deniers that troll the PBS Terra channel don&#39;t come troll the place here as for a lot of them there is absolutely no amount of knowledge that will make them change their mind.<br>Like I already said, I&#39;m not worried about the earth as a chunk of rock; I&#39;m worried about the quality of life we&#39;ll have here.<br>The big goal in the end is not to save the the big boulder we live on, but to save ourselves as we have no other place to go.",12
E6bVBH9y5O8,UgwBs0VgPcOah1XkuOx4AaABAg,@chalco_isanns,2023-08-04,"This is great, but you guys should cite your sources! The description says they&#39;re there, but I&#39;m not seeing them.",12
f9JVFuD7uAg,UgwzSl-N3eOBT8qRydR4AaABAg,@SciShow,2022-09-09,"Head to <a href=""https://linode.com/scishow"">https://linode.com/scishow</a> to get a $100 60-day credit on a new Linode account. Linode offers simple, affordable, and accessible Linux cloud solutions and services.",12
1MZFrJPPIQ8,UgwZYD_VSx0rlvSQU0J4AaABAg,@sealyoness,2022-08-12,"In 1998, my geology professor said that the biggest problem desert communities have is that when the aquifers empty before having sufficient replacement, the stone around them collapses. Now water CANNOT replenish them. It&#39;s a bit late now to notice decades of mismanagement without a plan to reverse it. Also - WHY was anyone farming in a desert? Any one wanting to raise a crop ought to consider harvesting and exporting energy - or consider the usefulness of  condensers, like those Luke&#39;s uncle used on Tatooine. Or how about a career in water reclamation and restoration? Or am I preaching to the stagnantly ignorant?",12
1MZFrJPPIQ8,UgywsF-LA-cwIwZYs2V4AaABAg,@johninaryan951,2022-08-11,We went on holiday to Elba/Italy and they had only salt water in the taps and toilet. <br>They don&#39;t use important water for flushing.,12
qySBQjSXbfw,UgxMSAaxe66Sp-y_6L54AaABAg,@bayersbluebayoubioweapon8477,2022-10-01,"“And the wind, the wind went out to meet with the sun<br>At the dawn when the night was done,<br>And he racked the clouds in lofty disdain<br>As they flocked in his airy train.<br>And the earth was grey, and grey was the sky,<br>In the hour when the stars must die;<br>And the moon had fled with her sad, wan light,<br>For her kingdom was gone with night.<br>Then the sun upleapt in might and in power,<br>And the worlds woke to hail the hour,<br>And the sea stream’d red from the kiss of his brow,<br>There was glory and light enow.<br>To his tawny mane and tangle of flush<br>Leapt the wind with a blast and a rush;<br>In his strength unseen, in triumph upborne,<br>Rode he out to meet with the morn!”",12
qySBQjSXbfw,UgxN8WX8r9cm0wyw93R4AaABAg,@globaljon2542,2022-10-06,"One of the best documentaries produced to dad which articulates the exact observations of climate change affecting our day to day lives. In particular the slower moving &amp; meandering jet stream in the northern hemisphere. What’s missing here is the direct affect to this jet stream deviation which has happened only in recent times potentially by heavy polluters, namely China, South Asia, Central Asia &amp; India all of which are burning coal in record numbers &amp; all of which have bought automobiles &amp; material goods in big numbers only in the past 25-50 years. While the west has done the same the population numbers of those other regions is huge so the adoption rate is huge &amp; the huge pollution rate follows. If you look at a CO2 map of the world you clearly see this.",12
qySBQjSXbfw,Ugya3_O4YvCEYvjUG1B4AaABAg,@collinsje5,2022-10-01,"Given what has happened in Florida this week, it is bizarre that their elected governor is a climate change denier.",12
8yJ0KXyk_50,UgwzzDc6w8YE1OaWByd4AaABAg,@TheRealityCheckKB,2022-10-09,Would a story saying anything else ever be published?,12
8yJ0KXyk_50,UgwJCariBrOwkYJx5Bx4AaABAg,@shawnb8658,2022-10-09,Maybe if they stopped with all the chem trails it would help.,12
8yJ0KXyk_50,Ugwlb4dp5u8uFHgxjlx4AaABAg,@joellyos,2022-10-09,Beware of the invisible boogeyman (especially when taxing you more is the cure).,12
8yJ0KXyk_50,UgxoFPQh5UxujF_ZJDt4AaABAg,@GibsonMan7764,2022-10-09,lmao,12
U_5O_HicIqY,UgyC1ijdx54wCocmGKJ4AaABAg,@JustBossTalkJD,2022-08-02,stop cutting so much than,12
U_5O_HicIqY,Ugx1RS9253x_f_O8AEB4AaABAg,@Havel_the_Rock420,2022-08-02,If enough plant life dies does that mean there will be an oxygen shortage?,12
U_5O_HicIqY,Ugxm3ni-TmApzVye59t4AaABAg,@timolheiser7874,2022-08-03,"There use to be trees on the coast in the Arctic.  Our global temperature has been fluctuating plus or minus 1.4 C for millions of years. We are presently in a cooling trend in North America. Beetles are more of a threat than humans in the Northwest Territories and Nunvat.  In Siberia, fires are left to burn because it cost more to go up there to put out the fire, rather thatn let nature take its course and it burns out when winter strikes.",12
MsdIqPbEwWE,UgyX9G38bS4VmNVSOyB4AaABAg,@louisbecker5941,2022-09-29,"The frequency of named storms- as well as strong storms(cat 3, 4 &amp; 5) making landfall is LOWER post 1970 than prior to 1970.<br>Look it up, people. 🙄",11
SxK5qD8sNL4,UgzmoQhk0pNnp3D71lx4AaABAg,@Starfishtroopers,2022-10-28,Social credit for everyone,11
SxK5qD8sNL4,UgzeHsCUKfh0tnOGSMJ4AaABAg,@NikolaGruevski666,2022-10-28,Communism,11
GR46_ohNh9U,UgzHfjOsjptLqrs3Eld4AaABAg,@Ariel_is_a_dreamer,2024-11-03,They call themselves conservative but don&#39;t even wanna conservate the planet 😭😭😭,11
5zSNSxjCwZ0,UgycbTZcloyP21qt3IZ4AaABAg,@DavidSigbi,2022-10-27,Even if we go 100% clean it wont reverse these problems,11
puggApj9Z50,Ugx1w7QixjR8Okfsln14AaABAg,@fmusopp,2022-09-25,&quot;I don&#39;t want to live in a place I can&#39;t even be outside for 3 months of the year&quot;  LOL&#39;s from Canada.,11
puggApj9Z50,UgyLCELc23UCGK96cV14AaABAg,@waxhero8878,2022-09-24,"My husband and I moved from Austria to Ireland in 2019 and our reason was indeed climate change. To be honest, we didn&#39;t think the sh. Would hit the fan this quick... Happy in Ireland though, it&#39;s a good and easy life here. Greetings 💚",11
puggApj9Z50,UgwKQHCyK7v_Tr86fyB4AaABAg,@chrispy1398,2022-09-19,"This might be something up the Joe Scott information alley... the Bronze Age collapse is an era of human history that really fascinates me. Typical story, you&#39;re drawn into it by the mentions of the &quot;sea peoples,&quot; wars, and mysterious devastation, but stay when you see the 5000 year old empires with elaborate trade networks and Game of the Thrones like politics and just a whole lot of question marks only ancient case files have. So the best bet is the climate of the East Mediterranean was changing (see Mesopotamia), a couple of freak natural disasters (see volcanoes and earthquakes), which led to mass migration, trade disruption and scarcity and became a feedback loop for unrest and war until practically no empire was left standing with the exception of Egypt, which historically has had a different climate compared to the rest of the Fertile Crescent with offset harvest seasons and a very reliable Nile. (Bye, Fertilicia?) I bring this up because what if this is our Oil Age collapse? Seems like a Joe kind of thought project.",11
